timestamp,date,day_of_month,hour,day_of_week,is_weekend,vm_id,vm_role,subnet,region,cpu_usage_pct,memory_usage_pct,storage_used_gb,failed_ssh_logins,active_sessions,http_error_rate_pct,network_in_mb,network_out_mb,disk_iops,incident_flag,incident_type,incident_description
2025-06-09 16:00:00,2025-06-09,9,16,Monday,0,safedata-app-vm-02,app,private,UK West,78.5,81.8,65.91,53,32,12.15,505.8,106.9,199,1,brute_force,Brute-force SSH attack — tail end
2025-06-09 16:00:00,2025-06-09,9,16,Monday,0,safedata-db-01,db,restricted,UK West,76.6,90.5,150.97,90,11,0.0,418.9,53.5,775,1,brute_force,Brute-force SSH attack — tail end
2025-06-09 16:00:00,2025-06-09,9,16,Monday,0,safedata-bastion-01,bastion,bastion,UK West,32.4,38.1,14.98,46,11,0.0,437.9,58.7,26,1,brute_force,Brute-force SSH attack — tail end
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,medicore-web-vm-01,web,private,UK South,40.3,80.3,46.78,1,28,1.37,144.4,94.0,41,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,medicore-web-vm-02,web,private,UK South,60.0,73.3,47.38,0,32,1.2,114.7,94.0,50,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,medicore-app-vm-01,app,private,UK South,60.2,77.7,65.48,0,24,1.14,78.2,81.4,188,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,medicore-app-vm-02,app,private,UK South,67.7,92.1,66.13,1,15,1.15,92.2,79.9,174,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,medicore-app-vm-03,app,private,UK South,83.0,78.7,66.58,2,30,1.58,97.6,78.5,201,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,medicore-db-primary,db,restricted,UK South,51.5,85.1,151.58,2,4,0.0,122.1,108.4,386,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,medicore-db-replica,db,restricted,UK South,40.8,69.3,151.02,2,4,0.0,131.5,58.0,374,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,medicore-bastion-01,bastion,bastion,UK South,4.6,12.0,13.94,0,0,0.0,144.3,90.8,16,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,safedata-web-vm-01,web,private,UK West,64.3,67.7,47.13,0,32,0.61,98.5,74.3,74,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,safedata-web-vm-02,web,private,UK West,62.4,66.0,47.13,0,35,0.44,141.5,116.9,64,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,safedata-app-vm-01,app,private,UK West,63.7,68.1,66.45,1,23,1.36,116.1,78.2,143,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,safedata-app-vm-02,app,private,UK West,79.8,69.0,66.28,0,28,0.51,156.0,55.7,189,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,safedata-db-01,db,restricted,UK West,28.8,71.3,151.08,3,4,0.0,145.2,93.6,446,0,,
2025-06-09 17:00:00,2025-06-09,9,17,Monday,0,safedata-bastion-01,bastion,bastion,UK West,12.0,35.2,14.01,0,4,0.0,85.3,80.7,15,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,medicore-web-vm-01,web,private,UK South,38.4,71.0,47.36,0,42,1.18,100.6,85.5,68,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,medicore-web-vm-02,web,private,UK South,41.8,66.7,47.31,0,30,1.23,106.6,100.4,54,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,medicore-app-vm-01,app,private,UK South,71.2,73.6,65.97,1,35,0.5,132.1,82.0,193,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,medicore-app-vm-02,app,private,UK South,65.3,76.3,66.55,0,28,1.05,138.2,51.9,167,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,medicore-app-vm-03,app,private,UK South,61.6,85.2,66.37,0,21,0.62,140.1,96.1,199,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,medicore-db-primary,db,restricted,UK South,47.9,86.6,151.02,0,1,0.0,111.5,101.8,278,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,medicore-db-replica,db,restricted,UK South,46.1,78.2,151.0,0,2,0.0,99.2,73.9,403,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,medicore-bastion-01,bastion,bastion,UK South,8.0,32.4,14.6,1,0,0.0,122.0,76.2,15,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,safedata-web-vm-01,web,private,UK West,65.3,70.9,46.67,0,33,0.43,132.2,84.4,59,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,safedata-web-vm-02,web,private,UK West,37.9,77.7,47.5,0,22,0.85,131.3,99.0,60,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,safedata-app-vm-01,app,private,UK West,71.9,79.8,65.78,0,24,0.62,92.2,57.8,185,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,safedata-app-vm-02,app,private,UK West,63.6,78.1,66.28,0,27,0.57,150.0,85.7,191,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,safedata-db-01,db,restricted,UK West,46.5,89.2,151.58,0,5,0.0,122.9,115.8,458,0,,
2025-06-09 18:00:00,2025-06-09,9,18,Monday,0,safedata-bastion-01,bastion,bastion,UK West,6.6,30.5,14.24,1,3,0.0,126.2,81.8,16,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,medicore-web-vm-01,web,private,UK South,6.3,55.5,47.24,0,6,0.47,10.2,5.6,25,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,medicore-web-vm-02,web,private,UK South,10.2,51.1,46.86,0,5,0.45,9.1,10.4,16,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,medicore-app-vm-01,app,private,UK South,2.0,56.8,65.53,0,6,0.24,19.8,10.1,57,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,medicore-app-vm-02,app,private,UK South,13.0,59.2,65.99,0,5,0.25,19.5,9.0,27,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,medicore-app-vm-03,app,private,UK South,21.8,66.6,66.12,1,7,0.15,16.6,8.6,29,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,medicore-db-primary,db,restricted,UK South,9.8,76.9,151.22,1,1,0.0,8.9,11.1,0,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,medicore-db-replica,db,restricted,UK South,6.6,74.6,150.79,0,3,0.0,26.1,16.6,40,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,medicore-bastion-01,bastion,bastion,UK South,2.0,12.0,14.32,0,1,0.0,22.0,14.9,3,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,safedata-web-vm-01,web,private,UK West,7.2,55.6,46.55,0,3,0.25,25.3,6.2,0,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,safedata-web-vm-02,web,private,UK West,7.8,52.9,47.72,1,11,0.22,22.1,5.0,7,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,safedata-app-vm-01,app,private,UK West,21.0,66.7,65.76,0,5,0.03,35.2,5.3,64,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,safedata-app-vm-02,app,private,UK West,18.6,63.0,65.74,0,4,0.39,22.4,8.2,44,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,safedata-db-01,db,restricted,UK West,12.6,65.2,150.5,0,2,0.0,19.9,8.7,95,0,,
2025-06-09 19:00:00,2025-06-09,9,19,Monday,0,safedata-bastion-01,bastion,bastion,UK West,2.0,12.2,13.8,1,1,0.0,32.8,7.5,1,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,medicore-web-vm-01,web,private,UK South,19.4,55.3,47.32,1,5,0.34,11.0,8.2,1,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,medicore-web-vm-02,web,private,UK South,22.9,57.3,47.0,1,5,0.25,16.0,8.9,0,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,medicore-app-vm-01,app,private,UK South,17.2,75.8,66.82,1,4,0.29,20.6,6.0,60,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,medicore-app-vm-02,app,private,UK South,16.9,58.2,65.93,1,5,0.4,35.6,11.3,23,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,medicore-app-vm-03,app,private,UK South,19.3,57.3,65.99,0,5,0.14,17.3,15.4,10,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,medicore-db-primary,db,restricted,UK South,7.3,55.6,151.11,1,1,0.0,26.8,12.8,117,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,medicore-db-replica,db,restricted,UK South,2.4,68.0,151.23,1,0,0.0,22.9,12.1,247,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,medicore-bastion-01,bastion,bastion,UK South,4.0,17.6,14.04,1,1,0.0,12.0,23.9,4,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,safedata-web-vm-01,web,private,UK West,24.0,58.5,47.08,0,7,0.01,17.0,9.6,3,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,safedata-web-vm-02,web,private,UK West,10.7,42.8,47.33,1,3,0.49,13.2,16.5,10,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,safedata-app-vm-01,app,private,UK West,20.7,57.3,66.41,3,5,0.32,10.8,3.3,26,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,safedata-app-vm-02,app,private,UK West,22.8,49.7,65.82,1,7,0.35,23.4,19.3,24,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,safedata-db-01,db,restricted,UK West,14.2,66.5,151.04,0,0,0.0,11.2,9.4,94,0,,
2025-06-09 20:00:00,2025-06-09,9,20,Monday,0,safedata-bastion-01,bastion,bastion,UK West,2.6,12.2,14.12,0,0,0.0,23.2,16.4,3,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,medicore-web-vm-01,web,private,UK South,17.9,58.6,47.33,0,9,0.31,25.5,15.2,11,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,medicore-web-vm-02,web,private,UK South,23.6,54.9,47.31,0,4,0.34,13.8,17.8,5,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,medicore-app-vm-01,app,private,UK South,9.9,67.4,66.24,1,6,0.41,16.7,10.6,0,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,medicore-app-vm-02,app,private,UK South,12.3,52.5,65.75,0,8,0.32,14.9,7.7,36,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,medicore-app-vm-03,app,private,UK South,15.4,60.0,65.96,0,3,0.5,8.6,15.2,51,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,medicore-db-primary,db,restricted,UK South,14.1,65.5,150.78,0,1,0.0,27.6,12.2,178,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,medicore-db-replica,db,restricted,UK South,8.3,70.9,150.46,0,1,0.0,15.5,8.8,59,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,medicore-bastion-01,bastion,bastion,UK South,2.0,12.0,13.76,0,0,0.0,24.7,10.9,0,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,safedata-web-vm-01,web,private,UK West,18.2,55.1,47.64,0,7,0.21,18.0,0.0,17,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,safedata-web-vm-02,web,private,UK West,18.6,54.8,47.24,0,5,0.41,2.3,13.0,0,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,safedata-app-vm-01,app,private,UK West,18.4,48.8,65.72,0,7,0.4,20.3,6.0,4,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,safedata-app-vm-02,app,private,UK West,8.8,64.0,66.19,2,5,0.48,13.7,18.1,41,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,safedata-db-01,db,restricted,UK West,8.6,73.7,151.07,0,1,0.0,19.3,7.5,107,0,,
2025-06-09 21:00:00,2025-06-09,9,21,Monday,0,safedata-bastion-01,bastion,bastion,UK West,3.2,14.5,14.64,0,3,0.0,10.0,12.3,3,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,medicore-web-vm-01,web,private,UK South,15.6,45.9,47.19,2,5,0.17,20.9,11.0,2,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,medicore-web-vm-02,web,private,UK South,18.8,60.3,47.1,0,4,0.03,20.2,18.2,4,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,medicore-app-vm-01,app,private,UK South,18.3,58.4,65.9,1,6,0.38,17.3,17.8,94,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,medicore-app-vm-02,app,private,UK South,13.7,57.6,65.96,0,2,0.46,35.2,7.5,19,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,medicore-app-vm-03,app,private,UK South,14.0,66.5,65.84,2,6,0.08,4.8,5.9,64,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,medicore-db-primary,db,restricted,UK South,6.0,72.4,150.41,0,2,0.0,18.6,18.0,105,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,medicore-db-replica,db,restricted,UK South,11.3,63.7,150.62,1,1,0.0,9.8,9.9,119,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,medicore-bastion-01,bastion,bastion,UK South,2.0,12.0,14.37,1,0,0.0,23.5,7.3,1,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,safedata-web-vm-01,web,private,UK West,12.1,38.8,47.12,1,6,0.04,19.9,3.7,34,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,safedata-web-vm-02,web,private,UK West,2.0,43.1,46.8,1,6,0.32,28.8,7.9,17,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,safedata-app-vm-01,app,private,UK West,16.3,61.2,65.38,1,5,0.15,17.1,16.0,0,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,safedata-app-vm-02,app,private,UK West,13.1,55.8,66.48,0,7,0.17,24.9,4.5,33,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,safedata-db-01,db,restricted,UK West,12.2,58.3,150.77,1,1,0.0,27.4,2.3,203,0,,
2025-06-09 22:00:00,2025-06-09,9,22,Monday,0,safedata-bastion-01,bastion,bastion,UK West,2.0,12.0,14.24,0,2,0.0,3.1,11.2,3,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,medicore-web-vm-01,web,private,UK South,21.0,47.6,46.88,0,6,0.15,17.0,7.5,21,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,medicore-web-vm-02,web,private,UK South,7.8,52.8,47.1,0,7,0.41,17.1,7.2,14,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,medicore-app-vm-01,app,private,UK South,19.4,48.7,66.06,0,6,0.21,5.5,7.0,50,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,medicore-app-vm-02,app,private,UK South,2.8,56.7,65.89,0,6,0.31,25.2,0.0,35,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,medicore-app-vm-03,app,private,UK South,22.9,57.2,66.62,1,4,0.43,17.0,9.6,69,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,medicore-db-primary,db,restricted,UK South,4.9,57.7,151.21,1,0,0.0,15.3,10.2,138,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,medicore-db-replica,db,restricted,UK South,7.2,53.8,151.2,0,1,0.0,24.8,17.9,138,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,medicore-bastion-01,bastion,bastion,UK South,3.4,18.1,14.31,1,0,0.0,13.6,8.7,1,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,safedata-web-vm-01,web,private,UK West,19.6,50.5,46.77,0,9,0.4,30.2,16.1,24,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,safedata-web-vm-02,web,private,UK West,22.8,54.9,47.01,0,1,0.11,20.4,13.9,0,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,safedata-app-vm-01,app,private,UK West,15.2,54.8,66.29,0,5,0.11,15.6,4.5,0,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,safedata-app-vm-02,app,private,UK West,42.6,51.9,65.45,0,5,0.29,14.9,9.6,35,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,safedata-db-01,db,restricted,UK West,11.0,60.2,150.73,0,1,0.0,31.8,7.3,87,0,,
2025-06-09 23:00:00,2025-06-09,9,23,Monday,0,safedata-bastion-01,bastion,bastion,UK West,3.2,12.0,14.02,0,2,0.0,18.1,16.2,3,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,medicore-web-vm-01,web,private,UK South,24.2,54.4,48.03,0,6,0.08,5.1,14.7,32,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,medicore-web-vm-02,web,private,UK South,11.2,59.1,47.83,0,5,0.08,14.5,10.9,6,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,medicore-app-vm-01,app,private,UK South,8.2,70.9,67.59,1,6,0.02,17.3,15.0,61,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,medicore-app-vm-02,app,private,UK South,29.0,64.1,68.05,0,1,0.33,27.6,19.2,0,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,medicore-app-vm-03,app,private,UK South,18.9,65.1,67.02,0,6,0.11,13.0,8.5,11,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,medicore-db-primary,db,restricted,UK South,6.7,69.5,153.87,0,0,0.0,13.7,8.1,79,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,medicore-db-replica,db,restricted,UK South,13.9,67.4,154.35,2,1,0.0,25.8,18.5,148,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,medicore-bastion-01,bastion,bastion,UK South,3.6,13.5,14.7,5,0,0.0,16.9,15.7,3,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,safedata-web-vm-01,web,private,UK West,3.7,46.0,47.98,1,9,0.03,12.1,14.4,21,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,safedata-web-vm-02,web,private,UK West,8.1,45.4,47.96,1,4,0.33,29.7,14.0,28,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,safedata-app-vm-01,app,private,UK West,19.8,67.9,67.86,1,3,0.3,19.3,8.9,14,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,safedata-app-vm-02,app,private,UK West,17.8,62.9,67.5,0,6,0.27,0.0,18.2,46,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,safedata-db-01,db,restricted,UK West,8.2,70.1,153.75,0,1,0.0,25.5,11.2,0,0,,
2025-06-10 00:00:00,2025-06-10,10,0,Tuesday,0,safedata-bastion-01,bastion,bastion,UK West,2.0,12.0,14.77,1,2,0.0,21.8,7.2,8,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,medicore-web-vm-01,web,private,UK South,16.0,54.3,48.02,0,9,0.22,12.7,11.6,9,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,medicore-web-vm-02,web,private,UK South,7.3,57.5,48.21,2,8,0.41,10.1,17.9,16,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,medicore-app-vm-01,app,private,UK South,21.4,56.9,67.02,1,5,0.23,16.8,17.9,9,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,medicore-app-vm-02,app,private,UK South,15.2,53.2,67.62,0,7,0.43,20.1,16.3,0,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,medicore-app-vm-03,app,private,UK South,15.4,43.3,67.93,2,4,0.32,19.0,0.0,0,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,medicore-db-primary,db,restricted,UK South,19.3,69.5,153.79,0,1,0.0,22.6,3.8,105,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,medicore-db-replica,db,restricted,UK South,7.6,56.6,153.94,0,0,0.0,28.0,12.6,78,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,medicore-bastion-01,bastion,bastion,UK South,2.9,12.0,13.91,2,0,0.0,28.4,17.2,0,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,safedata-web-vm-01,web,private,UK West,9.3,51.4,47.62,0,8,0.25,10.2,16.1,16,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,safedata-web-vm-02,web,private,UK West,11.7,47.6,48.09,0,5,0.36,27.1,21.2,11,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,safedata-app-vm-01,app,private,UK West,21.0,60.9,67.6,0,3,0.26,0.0,13.8,62,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,safedata-app-vm-02,app,private,UK West,13.8,53.2,67.46,0,6,0.37,19.3,12.1,54,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,safedata-db-01,db,restricted,UK West,15.6,65.8,153.99,1,1,0.0,23.1,7.7,138,0,,
2025-06-10 01:00:00,2025-06-10,10,1,Tuesday,0,safedata-bastion-01,bastion,bastion,UK West,2.3,12.0,14.29,2,0,0.0,23.2,6.4,0,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,medicore-web-vm-01,web,private,UK South,9.6,48.4,47.97,0,7,0.19,0.7,21.2,0,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,medicore-web-vm-02,web,private,UK South,22.0,54.7,47.67,2,3,0.02,20.8,18.8,22,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,medicore-app-vm-01,app,private,UK South,22.9,69.8,67.1,2,2,0.08,13.8,3.9,17,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,medicore-app-vm-02,app,private,UK South,20.6,61.8,67.4,1,3,0.29,24.4,13.3,30,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,medicore-app-vm-03,app,private,UK South,14.0,59.3,67.72,0,10,0.17,13.5,5.5,37,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,medicore-db-primary,db,restricted,UK South,7.1,67.5,153.28,0,1,0.0,33.0,8.7,99,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,medicore-db-replica,db,restricted,UK South,14.5,70.3,153.63,0,1,0.0,16.0,14.3,7,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,medicore-bastion-01,bastion,bastion,UK South,4.7,12.0,14.87,0,0,0.0,16.6,19.5,4,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,safedata-web-vm-01,web,private,UK West,10.2,70.7,47.91,1,5,0.22,13.8,3.5,26,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,safedata-web-vm-02,web,private,UK West,16.6,57.2,47.83,0,2,0.39,2.4,18.6,5,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,safedata-app-vm-01,app,private,UK West,26.4,59.4,67.01,0,4,0.3,22.8,14.8,28,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,safedata-app-vm-02,app,private,UK West,22.1,58.2,67.56,0,4,0.18,5.8,12.8,106,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,safedata-db-01,db,restricted,UK West,16.3,59.4,153.92,0,0,0.0,12.7,10.4,11,0,,
2025-06-10 02:00:00,2025-06-10,10,2,Tuesday,0,safedata-bastion-01,bastion,bastion,UK West,2.0,12.0,14.26,2,0,0.0,17.9,10.2,0,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,medicore-web-vm-01,web,private,UK South,13.9,55.5,47.93,1,6,0.36,16.4,19.9,0,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,medicore-web-vm-02,web,private,UK South,12.9,62.7,48.17,0,8,0.49,10.0,2.4,0,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,medicore-app-vm-01,app,private,UK South,20.0,52.0,67.2,0,3,0.19,23.0,16.8,16,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,medicore-app-vm-02,app,private,UK South,12.6,56.1,67.05,1,2,0.33,15.6,5.8,64,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,medicore-app-vm-03,app,private,UK South,20.7,57.0,67.55,0,6,0.23,22.0,30.0,10,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,medicore-db-primary,db,restricted,UK South,12.9,66.2,154.07,0,1,0.0,11.7,7.8,229,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,medicore-db-replica,db,restricted,UK South,10.8,66.3,154.41,0,0,0.0,26.7,11.6,95,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,medicore-bastion-01,bastion,bastion,UK South,2.9,12.0,14.89,2,1,0.0,21.6,10.3,1,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,safedata-web-vm-01,web,private,UK West,4.3,51.4,48.15,0,4,0.34,1.3,10.3,17,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,safedata-web-vm-02,web,private,UK West,13.6,51.0,48.03,0,4,0.4,22.8,14.0,11,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,safedata-app-vm-01,app,private,UK West,26.8,60.6,67.5,1,6,0.07,16.7,9.4,42,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,safedata-app-vm-02,app,private,UK West,10.4,54.7,67.01,0,3,0.48,12.1,20.5,53,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,safedata-db-01,db,restricted,UK West,21.4,57.0,154.22,0,2,0.0,5.5,9.1,43,0,,
2025-06-10 03:00:00,2025-06-10,10,3,Tuesday,0,safedata-bastion-01,bastion,bastion,UK West,3.3,12.0,14.53,1,2,0.0,17.0,3.1,4,0,,
2025-06-10 04:00:00,2025-06-10,10,4,Tuesday,0,medicore-web-vm-01,web,private,UK South,15.8,63.3,47.94,1,6,0.0,26.5,19.1,24,0,,
2025-06-10 04:00:00,2025-06-10,10,4,Tuesday,0,medicore-web-vm-02,web,private,UK South,11.6,58.0,48.25,0,10,0.26,10.9,9.9,7,0,,
2025-06-10 04:00:00,2025-06-10,10,4,Tuesday,0,medicore-app-vm-01,app,private,UK South,15.3,58.6,67.36,1,7,0.29,33.4,18.8,8,0,,
2025-06-10 04:00:00,2025-06-10,10,4,Tuesday,0,medicore-app-vm-02,app,private,UK South,15.4,63.8,67.49,0,4,0.04,8.8,24.9,81,0,,
2025-06-10 04:00:00,2025-06-10,10,4,Tuesday,0,medicore-app-vm-03,app,private,UK South,21.9,63.7,67.81,2,6,0.31,14.1,12.0,85,0,,
2025-06-10 04:00:00,2025-06-10,10,4,Tuesday,0,medicore-db-primary,db,restricted,UK South,6.2,64.4,153.66,1,0,0.0,11.0,21.1,0,0,,
2025-06-10 04:00:00,2025-06-10,10,4,Tuesday,0,medicore-db-replica,db,restricted,UK South,10.0,66.1,153.9,1,1,0.0,18.9,11.6,272,0,,
